UID,GID,LON,LAT,TIME
9MOJD4hnvdZPJF2tvJ0x,9,35.1730299,136.8844558,2016/3/15 3:48
9MOJD4hnvdZPJF2tvJ0x,9,35.1730299,136.8844559,2016/3/15 3:48
9MOJD4hnvdZPJF2tvJ0x,9,35.1730299,136.884456,2016/3/15 3:48
9MOJD4hnvdZPJF2tvJ0x,9,35.1730299,136.8844561,2016/3/15 3:48
9MOJD4hnvdZPJF2tvJ0x,9,35.1730298,136.8844562,2016/3/15 3:48
9MOJD4hnvdZPJF2tvJ0x,9,35.1730298,136.8844562,2016/3/15 3:49
9MOJD4hnvdZPJF2tvJ0x,9,35.1730298,136.884456,2016/3/15 3:49
9MOJD4hnvdZPJF2tvJ0x,9,35.1730297,136.8844559,2016/3/15 3:49
9MOJD4hnvdZPJF2tvJ0x,9,35.1730297,136.8844558,2016/3/15 3:49
9MOJD4hnvdZPJF2tvJ0x,9,35.1730297,136.8844558,2016/3/15 3:49
9MOJD4hnvdZPJF2tvJ0x,9,35.1730297,136.8844557,2016/3/15 3:49
9MOJD4hnvdZPJF2tvJ0x,9,35.1730297,136.8844556,2016/3/15 3:50
9MOJD4hnvdZPJF2tvJ0x,9,35.1730296,136.8844555,2016/3/15 3:50
9MOJD4hnvdZPJF2tvJ0x,9,35.1730296,136.8844556,2016/3/15 3:50
9MOJD4hnvdZPJF2tvJ0x,9,35.1730295,136.8844557,2016/3/15 3:50
9MOJD4hnvdZPJF2tvJ0x,9,35.1730295,136.8844557,2016/3/15 3:50
9MOJD4hnvdZPJF2tvJ0x,9,35.1730294,136.8844559,2016/3/15 3:50
9MOJD4hnvdZPJF2tvJ0x,9,35.1730295,136.884456,2016/3/15 3:51
9MOJD4hnvdZPJF2tvJ0x,9,35.1730295,136.8844561,2016/3/15 3:51
9MOJD4hnvdZPJF2tvJ0x,9,35.1730295,136.8844561,2016/3/15 3:51
9MOJD4hnvdZPJF2tvJ0x,9,35.1730295,136.8844562,2016/3/15 3:51
9MOJD4hnvdZPJF2tvJ0x,9,35.1730294,136.8844562,2016/3/15 3:51
9MOJD4hnvdZPJF2tvJ0x,9,35.1730294,136.8844563,2016/3/15 3:51
9MOJD4hnvdZPJF2tvJ0x,9,35.1730294,136.8844564,2016/3/15 3:52
9MOJD4hnvdZPJF2tvJ0x,9,35.1730294,136.8844565,2016/3/15 3:52
9MOJD4hnvdZPJF2tvJ0x,9,35.1730294,136.8844567,2016/3/15 3:52
9MOJD4hnvdZPJF2tvJ0x,9,35.1730294,136.8844568,2016/3/15 3:52
9MOJD4hnvdZPJF2tvJ0x,9,35.1730293,136.8844569,2016/3/15 3:52
9MOJD4hnvdZPJF2tvJ0x,9,35.1730293,136.884457,2016/3/15 3:52
9MOJD4hnvdZPJF2tvJ0x,9,35.1730293,136.8844571,2016/3/15 3:53
9MOJD4hnvdZPJF2tvJ0x,9,35.1730293,136.8844571,2016/3/15 3:53
9MOJD4hnvdZPJF2tvJ0x,9,35.1730292,136.8844572,2016/3/15 3:53
9MOJD4hnvdZPJF2tvJ0x,9,35.1730292,136.8844573,2016/3/15 3:53
9MOJD4hnvdZPJF2tvJ0x,9,35.1730293,136.8844574,2016/3/15 3:53
9MOJD4hnvdZPJF2tvJ0x,9,35.1730292,136.8844576,2016/3/15 3:53
9MOJD4hnvdZPJF2tvJ0x,9,35.1730293,136.8844575,2016/3/15 3:54
9MOJD4hnvdZPJF2tvJ0x,9,35.1730292,136.8844571,2016/3/15 3:54
9MOJD4hnvdZPJF2tvJ0x,9,35.1730292,136.8844572,2016/3/15 3:54
9MOJD4hnvdZPJF2tvJ0x,9,35.1730291,136.8844573,2016/3/15 3:54
9MOJD4hnvdZPJF2tvJ0x,9,35.1730291,136.8844574,2016/3/15 3:54
9MOJD4hnvdZPJF2tvJ0x,9,35.173029,136.8844574,2016/3/15 3:54
9MOJD4hnvdZPJF2tvJ0x,9,35.173029,136.8844574,2016/3/15 3:55
9MOJD4hnvdZPJF2tvJ0x,9,35.173029,136.8844574,2016/3/15 3:55
9MOJD4hnvdZPJF2tvJ0x,9,35.1730289,136.8844575,2016/3/15 3:55
9MOJD4hnvdZPJF2tvJ0x,9,35.1730289,136.8844576,2016/3/15 3:55
9MOJD4hnvdZPJF2tvJ0x,9,35.1730288,136.8844576,2016/3/15 3:55
9MOJD4hnvdZPJF2tvJ0x,9,35.1730288,136.8844571,2016/3/15 3:55
9MOJD4hnvdZPJF2tvJ0x,9,35.1730287,136.884457,2016/3/15 3:56
9MOJD4hnvdZPJF2tvJ0x,9,35.1730287,136.884457,2016/3/15 3:56
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.884457,2016/3/15 3:56
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844567,2016/3/15 3:56
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844559,2016/3/15 3:56
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844556,2016/3/15 3:56
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844556,2016/3/15 3:57
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844557,2016/3/15 3:57
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844557,2016/3/15 3:57
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844556,2016/3/15 3:57
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844556,2016/3/15 3:57
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844556,2016/3/15 3:57
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.8844555,2016/3/15 3:58
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.8844555,2016/3/15 3:58
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.8844554,2016/3/15 3:58
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.8844552,2016/3/15 3:58
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.8844548,2016/3/15 3:58
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.8844548,2016/3/15 3:58
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.8844548,2016/3/15 3:59
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.8844547,2016/3/15 3:59
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.8844546,2016/3/15 3:59
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.8844545,2016/3/15 3:59
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.8844544,2016/3/15 3:59
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.8844544,2016/3/15 3:59
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.8844543,2016/3/15 4:00
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.8844544,2016/3/15 4:00
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.8844543,2016/3/15 4:00
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.8844543,2016/3/15 4:00
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.8844544,2016/3/15 4:00
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844545,2016/3/15 4:00
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844545,2016/3/15 4:01
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844546,2016/3/15 4:01
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844547,2016/3/15 4:01
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844547,2016/3/15 4:01
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844546,2016/3/15 4:01
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844545,2016/3/15 4:01
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844545,2016/3/15 4:02
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844545,2016/3/15 4:02
9MOJD4hnvdZPJF2tvJ0x,9,35.1730284,136.8844545,2016/3/15 4:02
9MOJD4hnvdZPJF2tvJ0x,9,35.1730284,136.8844545,2016/3/15 4:02
9MOJD4hnvdZPJF2tvJ0x,9,35.1730284,136.8844546,2016/3/15 4:02
9MOJD4hnvdZPJF2tvJ0x,9,35.1730283,136.8844547,2016/3/15 4:02
9MOJD4hnvdZPJF2tvJ0x,9,35.1730283,136.8844548,2016/3/15 4:03
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.8844548,2016/3/15 4:03
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.8844547,2016/3/15 4:03
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.8844548,2016/3/15 4:03
9MOJD4hnvdZPJF2tvJ0x,9,35.1730281,136.8844549,2016/3/15 4:03
9MOJD4hnvdZPJF2tvJ0x,9,35.1730281,136.8844549,2016/3/15 4:03
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.8844549,2016/3/15 4:04
9MOJD4hnvdZPJF2tvJ0x,9,35.1730281,136.8844549,2016/3/15 4:04
9MOJD4hnvdZPJF2tvJ0x,9,35.1730281,136.8844547,2016/3/15 4:04
9MOJD4hnvdZPJF2tvJ0x,9,35.1730281,136.8844547,2016/3/15 4:04
9MOJD4hnvdZPJF2tvJ0x,9,35.1730281,136.8844547,2016/3/15 4:04
9MOJD4hnvdZPJF2tvJ0x,9,35.1730281,136.8844547,2016/3/15 4:04
9MOJD4hnvdZPJF2tvJ0x,9,35.1730281,136.8844547,2016/3/15 4:05
9MOJD4hnvdZPJF2tvJ0x,9,35.1730281,136.8844546,2016/3/15 4:05
QNJcso1de0kmdoSspIHI,9,35.1730552,136.88422,2016/3/15 4:05
QNJcso1de0kmdoSspIHI,9,35.1730195,136.8842279,2016/3/15 4:05
9MOJD4hnvdZPJF2tvJ0x,9,35.1730281,136.8844545,2016/3/15 4:05
QNJcso1de0kmdoSspIHI,9,35.1730195,136.8842279,2016/3/15 4:05
9MOJD4hnvdZPJF2tvJ0x,9,35.1730281,136.8844545,2016/3/15 4:05
QNJcso1de0kmdoSspIHI,9,35.1730195,136.8842279,2016/3/15 4:05
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.8844545,2016/3/15 4:05
QNJcso1de0kmdoSspIHI,9,35.1730195,136.8842279,2016/3/15 4:05
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.8844546,2016/3/15 4:05
QNJcso1de0kmdoSspIHI,9,35.1730195,136.8842279,2016/3/15 4:05
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.8844546,2016/3/15 4:06
QNJcso1de0kmdoSspIHI,9,35.1730195,136.8842279,2016/3/15 4:06
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.8844547,2016/3/15 4:06
QNJcso1de0kmdoSspIHI,9,35.1730195,136.8842279,2016/3/15 4:06
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.8844547,2016/3/15 4:06
QNJcso1de0kmdoSspIHI,9,35.1730195,136.8842279,2016/3/15 4:06
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.8844547,2016/3/15 4:06
QNJcso1de0kmdoSspIHI,9,35.1730195,136.8842279,2016/3/15 4:06
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.8844548,2016/3/15 4:06
QNJcso1de0kmdoSspIHI,9,35.1730195,136.8842279,2016/3/15 4:06
9MOJD4hnvdZPJF2tvJ0x,9,35.1730283,136.8844549,2016/3/15 4:06
QNJcso1de0kmdoSspIHI,9,35.1730195,136.8842279,2016/3/15 4:06
9MOJD4hnvdZPJF2tvJ0x,9,35.1730283,136.884455,2016/3/15 4:07
QNJcso1de0kmdoSspIHI,9,35.1730195,136.8842279,2016/3/15 4:07
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.8844544,2016/3/15 4:07
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.8844531,2016/3/15 4:07
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.8844529,2016/3/15 4:07
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.8844528,2016/3/15 4:07
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.8844524,2016/3/15 4:07
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.8844521,2016/3/15 4:08
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.8844522,2016/3/15 4:08
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.8844521,2016/3/15 4:08
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.8844521,2016/3/15 4:08
9MOJD4hnvdZPJF2tvJ0x,9,35.1730282,136.884452,2016/3/15 4:08
9MOJD4hnvdZPJF2tvJ0x,9,35.1730283,136.884452,2016/3/15 4:08
9MOJD4hnvdZPJF2tvJ0x,9,35.1730283,136.8844521,2016/3/15 4:09
9MOJD4hnvdZPJF2tvJ0x,9,35.1730283,136.8844521,2016/3/15 4:09
9MOJD4hnvdZPJF2tvJ0x,9,35.1730284,136.884452,2016/3/15 4:09
9MOJD4hnvdZPJF2tvJ0x,9,35.1730284,136.8844521,2016/3/15 4:09
9MOJD4hnvdZPJF2tvJ0x,9,35.1730284,136.8844522,2016/3/15 4:09
9MOJD4hnvdZPJF2tvJ0x,9,35.1730283,136.8844522,2016/3/15 4:09
9MOJD4hnvdZPJF2tvJ0x,9,35.1730284,136.8844522,2016/3/15 4:10
9MOJD4hnvdZPJF2tvJ0x,9,35.1730284,136.8844522,2016/3/15 4:10
9MOJD4hnvdZPJF2tvJ0x,9,35.1730284,136.8844522,2016/3/15 4:10
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844523,2016/3/15 4:10
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844523,2016/3/15 4:10
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844523,2016/3/15 4:10
9MOJD4hnvdZPJF2tvJ0x,9,35.1730285,136.8844524,2016/3/15 4:11
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.8844522,2016/3/15 4:11
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.8844523,2016/3/15 4:11
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.884452,2016/3/15 4:11
9MOJD4hnvdZPJF2tvJ0x,9,35.1730286,136.8844521,2016/3/15 4:11
9MOJD4hnvdZPJF2tvJ0x,9,35.1730287,136.884452,2016/3/15 4:11
9MOJD4hnvdZPJF2tvJ0x,9,35.1730287,136.884452,2016/3/15 4:12
9MOJD4hnvdZPJF2tvJ0x,9,35.1730287,136.884452,2016/3/15 4:12
9MOJD4hnvdZPJF2tvJ0x,9,35.1730287,136.884452,2016/3/15 4:12
9MOJD4hnvdZPJF2tvJ0x,9,35.1730287,136.884452,2016/3/15 4:12
9MOJD4hnvdZPJF2tvJ0x,9,35.1730288,136.8844521,2016/3/15 4:12
9MOJD4hnvdZPJF2tvJ0x,9,35.1730288,136.8844522,2016/3/15 4:12
9MOJD4hnvdZPJF2tvJ0x,9,35.1730288,136.8844522,2016/3/15 4:13
9MOJD4hnvdZPJF2tvJ0x,9,35.1730288,136.8844522,2016/3/15 4:13
9MOJD4hnvdZPJF2tvJ0x,9,35.1730288,136.8844522,2016/3/15 4:13
9MOJD4hnvdZPJF2tvJ0x,9,35.1730288,136.8844523,2016/3/15 4:13
9MOJD4hnvdZPJF2tvJ0x,9,35.1730289,136.8844522,2016/3/15 4:13
9MOJD4hnvdZPJF2tvJ0x,9,35.1730289,136.8844523,2016/3/15 4:13
9MOJD4hnvdZPJF2tvJ0x,9,35.1730289,136.8844524,2016/3/15 4:14
9MOJD4hnvdZPJF2tvJ0x,9,35.1730289,136.884452,2016/3/15 4:14
9MOJD4hnvdZPJF2tvJ0x,9,35.173029,136.8844518,2016/3/15 4:14
9MOJD4hnvdZPJF2tvJ0x,9,35.173029,136.8844519,2016/3/15 4:14
9MOJD4hnvdZPJF2tvJ0x,9,35.173029,136.8844519,2016/3/15 4:14
9MOJD4hnvdZPJF2tvJ0x,9,35.1730291,136.884452,2016/3/15 4:14
9MOJD4hnvdZPJF2tvJ0x,9,35.1730291,136.8844521,2016/3/15 4:15
9MOJD4hnvdZPJF2tvJ0x,9,35.1730291,136.8844521,2016/3/15 4:15
9MOJD4hnvdZPJF2tvJ0x,9,35.1730291,136.8844521,2016/3/15 4:15
9MOJD4hnvdZPJF2tvJ0x,9,35.1730291,136.8844521,2016/3/15 4:15
9MOJD4hnvdZPJF2tvJ0x,9,35.1730292,136.8844522,2016/3/15 4:15
9MOJD4hnvdZPJF2tvJ0x,9,35.1730292,136.8844522,2016/3/15 4:15
9MOJD4hnvdZPJF2tvJ0x,9,35.1730293,136.8844522,2016/3/15 4:16
9MOJD4hnvdZPJF2tvJ0x,9,35.1730293,136.8844522,2016/3/15 4:16
9MOJD4hnvdZPJF2tvJ0x,9,35.1730293,136.8844522,2016/3/15 4:16
9MOJD4hnvdZPJF2tvJ0x,9,35.1730293,136.884452,2016/3/15 4:16
9MOJD4hnvdZPJF2tvJ0x,9,35.1730293,136.8844519,2016/3/15 4:16
9MOJD4hnvdZPJF2tvJ0x,9,35.1730293,136.8844519,2016/3/15 4:16
9MOJD4hnvdZPJF2tvJ0x,9,35.1730294,136.8844519,2016/3/15 4:17
9MOJD4hnvdZPJF2tvJ0x,9,35.1730294,136.8844518,2016/3/15 4:17
9MOJD4hnvdZPJF2tvJ0x,9,35.1730294,136.8844514,2016/3/15 4:17
9MOJD4hnvdZPJF2tvJ0x,9,35.1730294,136.8844514,2016/3/15 4:17
9MOJD4hnvdZPJF2tvJ0x,9,35.1730294,136.8844514,2016/3/15 4:17
9MOJD4hnvdZPJF2tvJ0x,9,35.1730295,136.884451,2016/3/15 4:17
9MOJD4hnvdZPJF2tvJ0x,9,35.1730295,136.884451,2016/3/15 4:18
9MOJD4hnvdZPJF2tvJ0x,9,35.1730295,136.884451,2016/3/15 4:18
9MOJD4hnvdZPJF2tvJ0x,9,35.1730295,136.884451,2016/3/15 4:18
9MOJD4hnvdZPJF2tvJ0x,9,35.1730296,136.8844511,2016/3/15 4:18
9MOJD4hnvdZPJF2tvJ0x,9,35.1730296,136.8844511,2016/3/15 4:18
9MOJD4hnvdZPJF2tvJ0x,9,35.1730296,136.8844512,2016/3/15 4:18
9MOJD4hnvdZPJF2tvJ0x,9,35.1730296,136.8844513,2016/3/15 4:19
9MOJD4hnvdZPJF2tvJ0x,9,35.1730296,136.8844513,2016/3/15 4:19
9MOJD4hnvdZPJF2tvJ0x,9,35.1730297,136.8844514,2016/3/15 4:19
9MOJD4hnvdZPJF2tvJ0x,9,35.1730297,136.8844514,2016/3/15 4:19
9MOJD4hnvdZPJF2tvJ0x,9,35.1730297,136.8844514,2016/3/15 4:19
9MOJD4hnvdZPJF2tvJ0x,9,35.1730297,136.8844514,2016/3/15 4:19
9MOJD4hnvdZPJF2tvJ0x,9,35.1730297,136.8844514,2016/3/15 4:20
9MOJD4hnvdZPJF2tvJ0x,9,35.1730298,136.8844514,2016/3/15 4:20
9MOJD4hnvdZPJF2tvJ0x,9,35.1730298,136.8844514,2016/3/15 4:20
9MOJD4hnvdZPJF2tvJ0x,9,35.1730298,136.8844515,2016/3/15 4:20
9MOJD4hnvdZPJF2tvJ0x,9,35.1730298,136.8844515,2016/3/15 4:20
9MOJD4hnvdZPJF2tvJ0x,9,35.1730299,136.8844513,2016/3/15 4:20
9MOJD4hnvdZPJF2tvJ0x,9,35.1730299,136.884451,2016/3/15 4:21
9MOJD4hnvdZPJF2tvJ0x,9,35.1730299,136.884451,2016/3/15 4:21
9MOJD4hnvdZPJF2tvJ0x,9,35.1730299,136.8844509,2016/3/15 4:21
9MOJD4hnvdZPJF2tvJ0x,9,35.17303,136.8844508,2016/3/15 4:21
9MOJD4hnvdZPJF2tvJ0x,9,35.17303,136.8844507,2016/3/15 4:21
9MOJD4hnvdZPJF2tvJ0x,9,35.17303,136.8844508,2016/3/15 4:21
9MOJD4hnvdZPJF2tvJ0x,9,35.17303,136.8844508,2016/3/15 4:22
9MOJD4hnvdZPJF2tvJ0x,9,35.17303,136.8844508,2016/3/15 4:22
9MOJD4hnvdZPJF2tvJ0x,9,35.1730301,136.8844508,2016/3/15 4:22
9MOJD4hnvdZPJF2tvJ0x,9,35.1730301,136.8844509,2016/3/15 4:22
9MOJD4hnvdZPJF2tvJ0x,9,35.1730301,136.8844509,2016/3/15 4:22
9MOJD4hnvdZPJF2tvJ0x,9,35.1730301,136.8844509,2016/3/15 4:22
9MOJD4hnvdZPJF2tvJ0x,9,35.1730301,136.8844509,2016/3/15 4:23
9MOJD4hnvdZPJF2tvJ0x,9,35.1730302,136.8844509,2016/3/15 4:23
9MOJD4hnvdZPJF2tvJ0x,9,35.1730302,136.8844507,2016/3/15 4:23
9MOJD4hnvdZPJF2tvJ0x,9,35.1730302,136.8844508,2016/3/15 4:23
9MOJD4hnvdZPJF2tvJ0x,9,35.1730302,136.8844508,2016/3/15 4:23
9MOJD4hnvdZPJF2tvJ0x,9,35.1730302,136.8844509,2016/3/15 4:23
9MOJD4hnvdZPJF2tvJ0x,9,35.1730302,136.8844509,2016/3/15 4:24
9MOJD4hnvdZPJF2tvJ0x,9,35.1730303,136.884451,2016/3/15 4:24
9MOJD4hnvdZPJF2tvJ0x,9,35.1730303,136.884451,2016/3/15 4:24
9MOJD4hnvdZPJF2tvJ0x,9,35.1730303,136.8844511,2016/3/15 4:24
9MOJD4hnvdZPJF2tvJ0x,9,35.1730303,136.8844511,2016/3/15 4:24
9MOJD4hnvdZPJF2tvJ0x,9,35.1730304,136.8844512,2016/3/15 4:24
9MOJD4hnvdZPJF2tvJ0x,9,35.1730304,136.8844512,2016/3/15 4:25
9MOJD4hnvdZPJF2tvJ0x,9,35.1730304,136.8844513,2016/3/15 4:25
9MOJD4hnvdZPJF2tvJ0x,9,35.1730304,136.8844514,2016/3/15 4:25
9MOJD4hnvdZPJF2tvJ0x,9,35.1730304,136.8844514,2016/3/15 4:25
9MOJD4hnvdZPJF2tvJ0x,9,35.1730305,136.8844515,2016/3/15 4:25
9MOJD4hnvdZPJF2tvJ0x,9,35.1730305,136.8844514,2016/3/15 4:25
9MOJD4hnvdZPJF2tvJ0x,9,35.1730305,136.8844514,2016/3/15 4:26
9MOJD4hnvdZPJF2tvJ0x,9,35.1730306,136.8844515,2016/3/15 4:26
9MOJD4hnvdZPJF2tvJ0x,9,35.1730306,136.8844515,2016/3/15 4:26
9MOJD4hnvdZPJF2tvJ0x,9,35.1730306,136.8844515,2016/3/15 4:26
9MOJD4hnvdZPJF2tvJ0x,9,35.1730306,136.8844515,2016/3/15 4:26
9MOJD4hnvdZPJF2tvJ0x,9,35.1730307,136.8844516,2016/3/15 4:26
9MOJD4hnvdZPJF2tvJ0x,9,35.1730307,136.8844516,2016/3/15 4:27
9MOJD4hnvdZPJF2tvJ0x,9,35.1730307,136.8844516,2016/3/15 4:27
9MOJD4hnvdZPJF2tvJ0x,9,35.1730307,136.8844516,2016/3/15 4:27
9MOJD4hnvdZPJF2tvJ0x,9,35.1730308,136.8844517,2016/3/15 4:27
9MOJD4hnvdZPJF2tvJ0x,9,35.1730308,136.8844518,2016/3/15 4:27
9MOJD4hnvdZPJF2tvJ0x,9,35.1730308,136.8844518,2016/3/15 4:27
9MOJD4hnvdZPJF2tvJ0x,9,35.1730308,136.8844518,2016/3/15 4:28
9MOJD4hnvdZPJF2tvJ0x,9,35.1730308,136.8844518,2016/3/15 4:28
9MOJD4hnvdZPJF2tvJ0x,9,35.1730309,136.8844518,2016/3/15 4:28
9MOJD4hnvdZPJF2tvJ0x,9,35.1730309,136.8844518,2016/3/15 4:28
9MOJD4hnvdZPJF2tvJ0x,9,35.1730309,136.8844518,2016/3/15 4:28
9MOJD4hnvdZPJF2tvJ0x,9,35.1730309,136.8844519,2016/3/15 4:28
9MOJD4hnvdZPJF2tvJ0x,9,35.1730309,136.8844519,2016/3/15 4:29
9MOJD4hnvdZPJF2tvJ0x,9,35.173031,136.8844519,2016/3/15 4:29
9MOJD4hnvdZPJF2tvJ0x,9,35.173031,136.8844519,2016/3/15 4:29
9MOJD4hnvdZPJF2tvJ0x,9,35.173031,136.8844519,2016/3/15 4:29
9MOJD4hnvdZPJF2tvJ0x,9,35.173031,136.8844518,2016/3/15 4:29
9MOJD4hnvdZPJF2tvJ0x,9,35.173031,136.8844518,2016/3/15 4:29
9MOJD4hnvdZPJF2tvJ0x,9,35.173031,136.8844517,2016/3/15 4:30
9MOJD4hnvdZPJF2tvJ0x,9,35.1730311,136.8844518,2016/3/15 4:30
9MOJD4hnvdZPJF2tvJ0x,9,35.1730311,136.8844518,2016/3/15 4:30
9MOJD4hnvdZPJF2tvJ0x,9,35.1730311,136.8844518,2016/3/15 4:30
9MOJD4hnvdZPJF2tvJ0x,9,35.1730311,136.8844518,2016/3/15 4:30
9MOJD4hnvdZPJF2tvJ0x,9,35.1730311,136.8844518,2016/3/15 4:30
9MOJD4hnvdZPJF2tvJ0x,9,35.1730311,136.8844518,2016/3/15 4:31
9MOJD4hnvdZPJF2tvJ0x,9,35.1730312,136.8844518,2016/3/15 4:31
9MOJD4hnvdZPJF2tvJ0x,9,35.1730312,136.8844517,2016/3/15 4:31
9MOJD4hnvdZPJF2tvJ0x,9,35.1730312,136.8844517,2016/3/15 4:31
9MOJD4hnvdZPJF2tvJ0x,9,35.1730312,136.8844518,2016/3/15 4:31
9MOJD4hnvdZPJF2tvJ0x,9,35.1730312,136.8844518,2016/3/15 4:31
9MOJD4hnvdZPJF2tvJ0x,9,35.1730312,136.8844519,2016/3/15 4:32
9MOJD4hnvdZPJF2tvJ0x,9,35.1730313,136.884452,2016/3/15 4:32
9MOJD4hnvdZPJF2tvJ0x,9,35.1730313,136.884452,2016/3/15 4:32
9MOJD4hnvdZPJF2tvJ0x,9,35.1730313,136.8844521,2016/3/15 4:32
9MOJD4hnvdZPJF2tvJ0x,9,35.1730313,136.8844521,2016/3/15 4:32
9MOJD4hnvdZPJF2tvJ0x,9,35.1730314,136.8844521,2016/3/15 4:32
9MOJD4hnvdZPJF2tvJ0x,9,35.1730314,136.8844522,2016/3/15 4:33
9MOJD4hnvdZPJF2tvJ0x,9,35.1730314,136.8844522,2016/3/15 4:33
QSzt4lLHRYx7rj0JL5Mh,9,35.1729245,136.8842423,2016/3/15 4:33
QSzt4lLHRYx7rj0JL5Mh,9,35.1729859,136.8842279,2016/3/15 4:33
9MOJD4hnvdZPJF2tvJ0x,9,35.1730314,136.8844522,2016/3/15 4:33
QSzt4lLHRYx7rj0JL5Mh,9,35.1729859,136.8842279,2016/3/15 4:33
9MOJD4hnvdZPJF2tvJ0x,9,35.1730314,136.8844523,2016/3/15 4:33
QSzt4lLHRYx7rj0JL5Mh,9,35.1729859,136.8842279,2016/3/15 4:33
9MOJD4hnvdZPJF2tvJ0x,9,35.1730314,136.8844523,2016/3/15 4:33
QSzt4lLHRYx7rj0JL5Mh,9,35.1729859,136.8842279,2016/3/15 4:33
9MOJD4hnvdZPJF2tvJ0x,9,35.1730315,136.8844524,2016/3/15 4:33
QSzt4lLHRYx7rj0JL5Mh,9,35.1729859,136.8842279,2016/3/15 4:34
9MOJD4hnvdZPJF2tvJ0x,9,35.1730315,136.8844525,2016/3/15 4:34
QSzt4lLHRYx7rj0JL5Mh,9,35.1729859,136.8842279,2016/3/15 4:34
9MOJD4hnvdZPJF2tvJ0x,9,35.1730315,136.8844525,2016/3/15 4:34
QSzt4lLHRYx7rj0JL5Mh,9,35.1729859,136.8842279,2016/3/15 4:34
9MOJD4hnvdZPJF2tvJ0x,9,35.1730315,136.8844525,2016/3/15 4:34
